year,month,nationality,job_type,count
2015,1,印尼,農、林、漁、牧,1286
2015,1,菲律賓,農、林、漁、牧,166
2015,1,泰國,農、林、漁、牧,3
2015,2,印尼,農、林、漁、牧,1251
2015,2,菲律賓,農、林、漁、牧,163
2015,2,泰國,農、林、漁、牧,3
2015,3,印尼,農、林、漁、牧,1213
2015,3,菲律賓,農、林、漁、牧,154
2015,3,泰國,農、林、漁、牧,3
2015,4,印尼,農、林、漁、牧,1227
2015,4,菲律賓,農、林、漁、牧,161
2015,4,泰國,農、林、漁、牧,3
2015,5,印尼,農、林、漁、牧,1248
2015,5,菲律賓,農、林、漁、牧,163
2015,5,泰國,農、林、漁、牧,3
2015,6,印尼,農、林、漁、牧,1215
2015,6,菲律賓,農、林、漁、牧,175
2015,6,泰國,農、林、漁、牧,3
2015,7,印尼,農、林、漁、牧,1155
2015,7,菲律賓,農、林、漁、牧,173
2015,7,泰國,農、林、漁、牧,3
2015,8,印尼,農、林、漁、牧,1123
2015,8,菲律賓,農、林、漁、牧,197
2015,8,泰國,農、林、漁、牧,3
2015,9,印尼,農、林、漁、牧,1106
2015,9,菲律賓,農、林、漁、牧,212
2015,9,泰國,農、林、漁、牧,3
2015,10,印尼,農、林、漁、牧,1112
2015,10,菲律賓,農、林、漁、牧,212
2015,10,泰國,農、林、漁、牧,3
2015,10,越南,農、林、漁、牧,1
2015,11,印尼,農、林、漁、牧,1133
2015,11,菲律賓,農、林、漁、牧,217
2015,11,泰國,農、林、漁、牧,3
2015,12,印尼,農、林、漁、牧,1153
2015,12,菲律賓,農、林、漁、牧,221
2015,12,泰國,農、林、漁、牧,3
2015,12,越南,農、林、漁、牧,35
2016,1,印尼,農、林、漁、牧,1142
2016,1,菲律賓,農、林、漁、牧,221
2016,1,泰國,農、林、漁、牧,3
2016,1,越南,農、林、漁、牧,136
2016,2,印尼,農、林、漁、牧,1101
2016,2,菲律賓,農、林、漁、牧,219
2016,2,泰國,農、林、漁、牧,3
2016,2,越南,農、林、漁、牧,169
2016,3,印尼,農、林、漁、牧,1078
2016,3,菲律賓,農、林、漁、牧,219
2016,3,泰國,農、林、漁、牧,3
2016,3,越南,農、林、漁、牧,219
2016,4,印尼,農、林、漁、牧,1072
2016,4,菲律賓,農、林、漁、牧,214
2016,4,泰國,農、林、漁、牧,3
2016,4,越南,農、林、漁、牧,279
2016,5,印尼,農、林、漁、牧,1067
2016,5,菲律賓,農、林、漁、牧,212
2016,5,泰國,農、林、漁、牧,2
2016,5,越南,農、林、漁、牧,336
2016,6,印尼,農、林、漁、牧,1027
2016,6,菲律賓,農、林、漁、牧,212
2016,6,泰國,農、林、漁、牧,2
2016,6,越南,農、林、漁、牧,358
2016,7,印尼,農、林、漁、牧,980
2016,7,菲律賓,農、林、漁、牧,210
2016,7,泰國,農、林、漁、牧,1
2016,7,越南,農、林、漁、牧,379
2016,8,印尼,農、林、漁、牧,984
2016,8,菲律賓,農、林、漁、牧,207
2016,8,泰國,農、林、漁、牧,1
2016,8,越南,農、林、漁、牧,345
2016,9,印尼,農、林、漁、牧,966
2016,9,菲律賓,農、林、漁、牧,203
2016,9,泰國,農、林、漁、牧,1
2016,9,越南,農、林、漁、牧,334
2016,10,印尼,農、林、漁、牧,936
2016,10,菲律賓,農、林、漁、牧,205
2016,10,泰國,農、林、漁、牧,3
2016,10,越南,農、林、漁、牧,330
2016,11,印尼,農、林、漁、牧,936
2016,11,菲律賓,農、林、漁、牧,206
2016,11,泰國,農、林、漁、牧,3
2016,11,越南,農、林、漁、牧,331
2016,12,印尼,農、林、漁、牧,957
2016,12,菲律賓,農、林、漁、牧,202
2016,12,泰國,農、林、漁、牧,3
2016,12,越南,農、林、漁、牧,311
2017,1,印尼,農、林、漁、牧,1005
2017,1,菲律賓,農、林、漁、牧,203
2017,1,泰國,農、林、漁、牧,3
2017,1,越南,農、林、漁、牧,306
2017,2,印尼,農、林、漁、牧,1042
2017,2,菲律賓,農、林、漁、牧,195
2017,2,泰國,農、林、漁、牧,3
2017,2,越南,農、林、漁、牧,284
2017,3,印尼,農、林、漁、牧,1091
2017,3,菲律賓,農、林、漁、牧,191
2017,3,泰國,農、林、漁、牧,3
2017,3,越南,農、林、漁、牧,262
2017,4,印尼,農、林、漁、牧,1130
2017,4,菲律賓,農、林、漁、牧,215
2017,4,泰國,農、林、漁、牧,3
2017,4,越南,農、林、漁、牧,272
2017,5,印尼,農、林、漁、牧,1150
2017,5,菲律賓,農、林、漁、牧,229
2017,5,泰國,農、林、漁、牧,3
2017,5,越南,農、林、漁、牧,264
2017,6,印尼,農、林、漁、牧,1136
2017,6,菲律賓,農、林、漁、牧,232
2017,6,泰國,農、林、漁、牧,3
2017,6,越南,農、林、漁、牧,257
2017,7,印尼,農、林、漁、牧,1196
2017,7,菲律賓,農、林、漁、牧,229
2017,7,泰國,農、林、漁、牧,3
2017,7,越南,農、林、漁、牧,254
2017,8,印尼,農、林、漁、牧,1220
2017,8,菲律賓,農、林、漁、牧,233
2017,8,泰國,農、林、漁、牧,3
2017,8,越南,農、林、漁、牧,262
2017,9,印尼,農、林、漁、牧,1271
2017,9,菲律賓,農、林、漁、牧,231
2017,9,泰國,農、林、漁、牧,3
2017,9,越南,農、林、漁、牧,258
2017,10,印尼,農、林、漁、牧,1314
2017,10,菲律賓,農、林、漁、牧,231
2017,10,泰國,農、林、漁、牧,3
2017,10,越南,農、林、漁、牧,260
2017,11,印尼,農、林、漁、牧,1325
2017,11,菲律賓,農、林、漁、牧,232
2017,11,泰國,農、林、漁、牧,3
2017,11,越南,農、林、漁、牧,266
2017,12,印尼,農、林、漁、牧,1335
2017,12,菲律賓,農、林、漁、牧,220
2017,12,泰國,農、林、漁、牧,3
2017,12,越南,農、林、漁、牧,262
2018,1,印尼,農、林、漁、牧,1314
2018,1,菲律賓,農、林、漁、牧,220
2018,1,泰國,農、林、漁、牧,4
2018,1,越南,農、林、漁、牧,268
2018,2,印尼,農、林、漁、牧,1305
2018,2,菲律賓,農、林、漁、牧,214
2018,2,泰國,農、林、漁、牧,4
2018,2,越南,農、林、漁、牧,267
2018,3,印尼,農、林、漁、牧,1264
2018,3,菲律賓,農、林、漁、牧,217
2018,3,泰國,農、林、漁、牧,4
2018,3,越南,農、林、漁、牧,244
2018,4,印尼,農、林、漁、牧,1295
2018,4,菲律賓,農、林、漁、牧,220
2018,4,泰國,農、林、漁、牧,4
2018,4,越南,農、林、漁、牧,232
2018,5,印尼,農、林、漁、牧,1339
2018,5,菲律賓,農、林、漁、牧,218
2018,5,泰國,農、林、漁、牧,3
2018,5,越南,農、林、漁、牧,230
2018,6,印尼,農、林、漁、牧,1350
2018,6,菲律賓,農、林、漁、牧,222
2018,6,泰國,農、林、漁、牧,3
2018,6,越南,農、林、漁、牧,220
2018,7,印尼,農、林、漁、牧,1343
2018,7,菲律賓,農、林、漁、牧,221
2018,7,泰國,農、林、漁、牧,3
2018,7,越南,農、林、漁、牧,222
2018,8,印尼,農、林、漁、牧,1348
2018,8,菲律賓,農、林、漁、牧,215
2018,8,泰國,農、林、漁、牧,3
2018,8,越南,農、林、漁、牧,237
2018,9,印尼,農、林、漁、牧,1369
2018,9,菲律賓,農、林、漁、牧,215
2018,9,泰國,農、林、漁、牧,3
2018,9,越南,農、林、漁、牧,251
2018,10,印尼,農、林、漁、牧,1408
2018,10,菲律賓,農、林、漁、牧,220
2018,10,泰國,農、林、漁、牧,3
2018,10,越南,農、林、漁、牧,282
2018,11,印尼,農、林、漁、牧,1408
2018,11,菲律賓,農、林、漁、牧,218
2018,11,泰國,農、林、漁、牧,3
2018,11,越南,農、林、漁、牧,288
2018,12,印尼,農、林、漁、牧,1411
2018,12,菲律賓,農、林、漁、牧,208
2018,12,泰國,農、林、漁、牧,3
2018,12,越南,農、林、漁、牧,281
2019,1,印尼,農、林、漁、牧,1407
2019,1,菲律賓,農、林、漁、牧,211
2019,1,泰國,農、林、漁、牧,3
2019,1,越南,農、林、漁、牧,281
2019,2,印尼,農、林、漁、牧,1404
2019,2,菲律賓,農、林、漁、牧,215
2019,2,泰國,農、林、漁、牧,3
2019,2,越南,農、林、漁、牧,270
2019,3,印尼,農、林、漁、牧,1429
2019,3,菲律賓,農、林、漁、牧,209
2019,3,泰國,農、林、漁、牧,3
2019,3,越南,農、林、漁、牧,252
2019,4,印尼,農、林、漁、牧,1453
2019,4,菲律賓,農、林、漁、牧,203
2019,4,泰國,農、林、漁、牧,3
2019,4,越南,農、林、漁、牧,243
2019,5,印尼,農、林、漁、牧,1449
2019,5,菲律賓,農、林、漁、牧,198
2019,5,泰國,農、林、漁、牧,3
2019,5,越南,農、林、漁、牧,230
2019,6,印尼,農、林、漁、牧,1461
2019,6,菲律賓,農、林、漁、牧,195
2019,6,泰國,農、林、漁、牧,3
2019,6,越南,農、林、漁、牧,236
2019,7,印尼,農、林、漁、牧,1482
2019,7,菲律賓,農、林、漁、牧,200
2019,7,泰國,農、林、漁、牧,3
2019,7,越南,農、林、漁、牧,240
2019,8,印尼,農、林、漁、牧,1472
2019,8,菲律賓,農、林、漁、牧,199
2019,8,泰國,農、林、漁、牧,8
2019,8,越南,農、林、漁、牧,237
2019,9,印尼,農、林、漁、牧,1479
2019,9,菲律賓,農、林、漁、牧,205
2019,9,泰國,農、林、漁、牧,8
2019,9,越南,農、林、漁、牧,249
2019,10,印尼,農、林、漁、牧,1494
2019,10,菲律賓,農、林、漁、牧,200
2019,10,泰國,農、林、漁、牧,8
2019,10,越南,農、林、漁、牧,249
2019,11,印尼,農、林、漁、牧,1507
2019,11,菲律賓,農、林、漁、牧,197
2019,11,泰國,農、林、漁、牧,8
2019,11,越南,農、林、漁、牧,260
2019,12,印尼,農、林、漁、牧,1468
2019,12,菲律賓,農、林、漁、牧,192
2019,12,泰國,農、林、漁、牧,8
2019,12,越南,農、林、漁、牧,254
2020,1,印尼,農、林、漁、牧,1456
2020,1,菲律賓,農、林、漁、牧,185
2020,1,泰國,農、林、漁、牧,8
2020,1,越南,農、林、漁、牧,248
2020,2,印尼,農、林、漁、牧,1400
2020,2,菲律賓,農、林、漁、牧,177
2020,2,泰國,農、林、漁、牧,8
2020,2,越南,農、林、漁、牧,237
2020,3,印尼,農、林、漁、牧,1426
2020,3,菲律賓,農、林、漁、牧,185
2020,3,泰國,農、林、漁、牧,8
2020,3,越南,農、林、漁、牧,222
2020,4,印尼,農、林、漁、牧,1484
2020,4,菲律賓,農、林、漁、牧,188
2020,4,泰國,農、林、漁、牧,8
2020,4,越南,農、林、漁、牧,190
2020,5,印尼,農、林、漁、牧,1461
2020,5,菲律賓,農、林、漁、牧,197
2020,5,泰國,農、林、漁、牧,8
2020,5,越南,農、林、漁、牧,205
2020,6,印尼,農、林、漁、牧,1442
2020,6,菲律賓,農、林、漁、牧,195
2020,6,泰國,農、林、漁、牧,8
2020,6,越南,農、林、漁、牧,204
2020,7,印尼,農、林、漁、牧,1441
2020,7,菲律賓,農、林、漁、牧,193
2020,7,泰國,農、林、漁、牧,8
2020,7,越南,農、林、漁、牧,183
2020,8,印尼,農、林、漁、牧,1417
2020,8,菲律賓,農、林、漁、牧,196
2020,8,泰國,農、林、漁、牧,8
2020,8,越南,農、林、漁、牧,175
2020,9,印尼,農、林、漁、牧,1398
2020,9,菲律賓,農、林、漁、牧,196
2020,9,泰國,農、林、漁、牧,8
2020,9,越南,農、林、漁、牧,182
2020,10,印尼,農、林、漁、牧,1363
2020,10,菲律賓,農、林、漁、牧,181
2020,10,泰國,農、林、漁、牧,8
2020,10,越南,農、林、漁、牧,178
2020,11,印尼,農、林、漁、牧,1337
2020,11,菲律賓,農、林、漁、牧,169
2020,11,泰國,農、林、漁、牧,8
2020,11,越南,農、林、漁、牧,188
2020,12,印尼,農、林、漁、牧,1309
2020,12,菲律賓,農、林、漁、牧,167
2020,12,泰國,農、林、漁、牧,7
2020,12,越南,農、林、漁、牧,203
2021,1,印尼,農、林、漁、牧,1289
2021,1,菲律賓,農、林、漁、牧,166
2021,1,泰國,農、林、漁、牧,8
2021,1,越南,農、林、漁、牧,207
2021,2,印尼,農、林、漁、牧,1279
2021,2,菲律賓,農、林、漁、牧,166
2021,2,泰國,農、林、漁、牧,8
2021,2,越南,農、林、漁、牧,201
2021,3,印尼,農、林、漁、牧,1273
2021,3,菲律賓,農、林、漁、牧,174
2021,3,泰國,農、林、漁、牧,7
2021,3,越南,農、林、漁、牧,229
2021,4,印尼,農、林、漁、牧,1256
2021,4,菲律賓,農、林、漁、牧,176
2021,4,泰國,農、林、漁、牧,7
2021,4,越南,農、林、漁、牧,240
2021,5,印尼,農、林、漁、牧,1229
2021,5,菲律賓,農、林、漁、牧,177
2021,5,泰國,農、林、漁、牧,7
2021,5,越南,農、林、漁、牧,245
2021,6,印尼,農、林、漁、牧,1198
2021,6,菲律賓,農、林、漁、牧,178
2021,6,泰國,農、林、漁、牧,7
2021,6,越南,農、林、漁、牧,239
2021,7,印尼,農、林、漁、牧,1180
2021,7,菲律賓,農、林、漁、牧,175
2021,7,泰國,農、林、漁、牧,7
2021,7,越南,農、林、漁、牧,220
2021,8,印尼,農、林、漁、牧,1146
2021,8,菲律賓,農、林、漁、牧,174
2021,8,泰國,農、林、漁、牧,7
2021,8,越南,農、林、漁、牧,205
2021,9,印尼,農、林、漁、牧,1121
2021,9,菲律賓,農、林、漁、牧,173
2021,9,泰國,農、林、漁、牧,7
2021,9,越南,農、林、漁、牧,192
2021,10,印尼,農、林、漁、牧,1107
2021,10,菲律賓,農、林、漁、牧,168
2021,10,泰國,農、林、漁、牧,7
2021,10,越南,農、林、漁、牧,187
2021,11,印尼,農、林、漁、牧,1060
2021,11,菲律賓,農、林、漁、牧,164
2021,11,泰國,農、林、漁、牧,7
2021,11,越南,農、林、漁、牧,187
2021,12,印尼,農、林、漁、牧,1042
2021,12,菲律賓,農、林、漁、牧,157
2021,12,泰國,農、林、漁、牧,7
2021,12,越南,農、林、漁、牧,171
2022,1,印尼,農、林、漁、牧,1011
2022,1,菲律賓,農、林、漁、牧,151
2022,1,泰國,農、林、漁、牧,7
2022,1,越南,農、林、漁、牧,169
2022,2,印尼,農、林、漁、牧,999
2022,2,菲律賓,農、林、漁、牧,146
2022,2,泰國,農、林、漁、牧,7
2022,2,越南,農、林、漁、牧,162
2022,3,印尼,農、林、漁、牧,981
2022,3,菲律賓,農、林、漁、牧,143
2022,3,泰國,農、林、漁、牧,7
2022,3,越南,農、林、漁、牧,152
2022,4,印尼,農、林、漁、牧,1007
2022,4,菲律賓,農、林、漁、牧,143
2022,4,泰國,農、林、漁、牧,6
2022,4,越南,農、林、漁、牧,147
2022,5,印尼,農、林、漁、牧,1071
2022,5,菲律賓,農、林、漁、牧,148
2022,5,泰國,農、林、漁、牧,6
2022,5,越南,農、林、漁、牧,140
2022,6,印尼,農、林、漁、牧,1119
2022,6,菲律賓,農、林、漁、牧,148
2022,6,泰國,農、林、漁、牧,6
2022,6,越南,農、林、漁、牧,138
2022,7,印尼,農、林、漁、牧,1198
2022,7,菲律賓,農、林、漁、牧,148
2022,7,泰國,農、林、漁、牧,6
2022,7,越南,農、林、漁、牧,148
2022,8,印尼,農、林、漁、牧,1291
2022,8,菲律賓,農、林、漁、牧,161
2022,8,泰國,農、林、漁、牧,5
2022,8,越南,農、林、漁、牧,151
2022,9,印尼,農、林、漁、牧,1272
2022,9,菲律賓,農、林、漁、牧,157
2022,9,泰國,農、林、漁、牧,4
2022,9,越南,農、林、漁、牧,147
2022,10,印尼,農、林、漁、牧,1266
2022,10,菲律賓,農、林、漁、牧,155
2022,10,泰國,農、林、漁、牧,4
2022,10,越南,農、林、漁、牧,147
2022,11,印尼,農、林、漁、牧,1237
2022,11,菲律賓,農、林、漁、牧,145
2022,11,泰國,農、林、漁、牧,4
2022,11,越南,農、林、漁、牧,137
2022,12,印尼,農、林、漁、牧,1244
2022,12,菲律賓,農、林、漁、牧,132
2022,12,泰國,農、林、漁、牧,6
2022,12,越南,農、林、漁、牧,131
2023,1,印尼,農、林、漁、牧,1220
2023,1,菲律賓,農、林、漁、牧,131
2023,1,泰國,農、林、漁、牧,7
2023,1,越南,農、林、漁、牧,114
2023,2,印尼,農、林、漁、牧,1229
2023,2,菲律賓,農、林、漁、牧,136
2023,2,泰國,農、林、漁、牧,8
2023,2,越南,農、林、漁、牧,127
2023,3,印尼,農、林、漁、牧,1286
2023,3,菲律賓,農、林、漁、牧,142
2023,3,泰國,農、林、漁、牧,9
2023,3,越南,農、林、漁、牧,136
2023,4,印尼,農、林、漁、牧,1307
2023,4,菲律賓,農、林、漁、牧,144
2023,4,泰國,農、林、漁、牧,10
2023,4,越南,農、林、漁、牧,139
2023,5,印尼,農、林、漁、牧,1353
2023,5,菲律賓,農、林、漁、牧,150
2023,5,泰國,農、林、漁、牧,9
2023,5,越南,農、林、漁、牧,142
2023,6,印尼,農、林、漁、牧,1362
2023,6,菲律賓,農、林、漁、牧,147
2023,6,泰國,農、林、漁、牧,9
2023,6,越南,農、林、漁、牧,155
2023,7,印尼,農、林、漁、牧,1369
2023,7,菲律賓,農、林、漁、牧,152
2023,7,泰國,農、林、漁、牧,10
2023,7,越南,農、林、漁、牧,158
2023,8,印尼,農、林、漁、牧,1380
2023,8,菲律賓,農、林、漁、牧,150
2023,8,泰國,農、林、漁、牧,10
2023,8,越南,農、林、漁、牧,172
2023,9,印尼,農、林、漁、牧,1417
