itemvalue1,itemvalue2,itemvalue3,itemvalue4,itemvalue5,itemvalue6,itemvalue7,itemvalue8,itemvalue9,itemvalue10,itemvalue11,itemvalue12,itemvalue13,itemvalue14,itemvalue15,itemvalue16,itemvalue17,itemvalue18,itemvalue19,itemvalue20,itemvalue21,itemvalue22
2003," 新北市"," 計",36030,11627,3269,1118,1019,149,315,80,126,42,14,57,-,-,-,-,-,8,18206
2003," 新北市"," 男",17216,5643,1455,483,406,60,148,35,56,16,7,34,-,-,-,-,-,3,8870
2003," 新北市"," 女",18814,5984,1814,635,613,89,167,45,70,26,7,23,-,-,-,-,-,5,9336
2003," 板橋區"," 計",2549,753,137,84,69,3,34,8,4,5,3,7,-,-,-,-,-,0,1442
2003," 板橋區"," 男",1115,343,50,32,24,1,13,4,3,2,1,5,-,-,-,-,-,0,637
2003," 板橋區"," 女",1434,410,87,52,45,2,21,4,1,3,2,2,-,-,-,-,-,0,805
2003," 三重區"," 計",1187,278,76,59,36,3,25,5,5,5,6,2,-,-,-,-,-,0,687
2003," 三重區"," 男",492,117,24,23,11,2,15,1,2,3,5,1,-,-,-,-,-,0,288
2003," 三重區"," 女",695,161,52,36,25,1,10,4,3,2,1,1,-,-,-,-,-,0,399
2003," 中和區"," 計",1711,591,221,65,57,11,31,7,11,4,0,0,-,-,-,-,-,0,713
2003," 中和區"," 男",741,282,77,28,22,3,16,3,4,1,0,0,-,-,-,-,-,0,305
2003," 中和區"," 女",970,309,144,37,35,8,15,4,7,3,0,0,-,-,-,-,-,0,408
2003," 永和區"," 計",538,77,50,25,11,0,8,2,8,1,3,0,-,-,-,-,-,0,353
2003," 永和區"," 男",213,33,10,8,3,0,5,0,4,0,1,0,-,-,-,-,-,0,149
2003," 永和區"," 女",325,44,40,17,8,0,3,2,4,1,2,0,-,-,-,-,-,0,204
2003," 新莊區"," 計",3473,1146,205,247,131,26,46,8,33,4,1,6,-,-,-,-,-,0,1620
2003," 新莊區"," 男",1639,541,81,115,56,13,21,2,17,2,0,3,-,-,-,-,-,0,788
2003," 新莊區"," 女",1834,605,124,132,75,13,25,6,16,2,1,3,-,-,-,-,-,0,832
2003," 新店區"," 計",2358,252,133,27,11,0,5,3,4,0,0,2,-,-,-,-,-,0,1921
2003," 新店區"," 男",1117,104,54,13,3,0,3,2,1,0,0,1,-,-,-,-,-,0,936
2003," 新店區"," 女",1241,148,79,14,8,0,2,1,3,0,0,1,-,-,-,-,-,0,985
2003," 樹林區"," 計",4540,1426,99,90,130,9,48,0,20,0,1,14,-,-,-,-,-,4,2699
2003," 樹林區"," 男",2246,674,43,46,47,2,28,0,12,0,0,6,-,-,-,-,-,0,1388
2003," 樹林區"," 女",2294,752,56,44,83,7,20,0,8,0,1,8,-,-,-,-,-,4,1311
2003," 鶯歌區"," 計",1724,467,100,41,27,12,4,5,3,5,0,2,-,-,-,-,-,0,1015
2003," 鶯歌區"," 男",872,254,55,18,27,5,1,1,0,3,0,1,-,-,-,-,-,0,507
2003," 鶯歌區"," 女",852,213,45,23,43,7,3,4,3,2,0,1,-,-,-,-,-,0,508
2003," 三峽區"," 計",1360,507,84,35,24,1,3,5,6,2,0,4,-,-,-,-,-,0,689
2003," 三峽區"," 男",665,247,34,13,10,0,1,1,5,0,0,3,-,-,-,-,-,0,351
2003," 三峽區"," 女",695,260,50,22,14,1,2,4,1,2,0,1,-,-,-,-,-,0,338
2003," 淡水區"," 計",948,409,89,44,163,8,12,0,3,0,0,8,-,-,-,-,-,0,212
2003," 淡水區"," 男",445,210,35,17,70,5,7,0,0,0,0,6,-,-,-,-,-,0,95
2003," 淡水區"," 女",503,199,54,27,93,3,5,0,3,0,0,2,-,-,-,-,-,0,117
2003," 汐止區"," 計",3206,1614,88,43,51,5,13,5,6,2,0,0,-,-,-,-,-,0,1379
2003," 汐止區"," 男",1591,805,33,17,22,1,7,4,2,0,0,0,-,-,-,-,-,0,700
2003," 汐止區"," 女",1615,809,55,26,29,4,6,1,4,2,0,0,-,-,-,-,-,0,679
2003," 瑞芳區"," 計",1160,770,18,10,6,1,8,0,4,1,0,0,-,-,-,-,-,0,342
2003," 瑞芳區"," 男",593,411,4,2,1,1,1,0,1,0,0,0,-,-,-,-,-,0,172
2003," 瑞芳區"," 女",567,359,14,8,5,0,7,0,3,1,0,0,-,-,-,-,-,0,170
2003," 土城區"," 計",3601,1782,184,100,108,17,25,13,6,7,0,3,-,-,-,-,-,4,1352
2003," 土城區"," 男",1761,871,75,47,53,6,8,10,2,3,0,1,-,-,-,-,-,3,682
2003," 土城區"," 女",1840,911,109,53,55,11,17,3,4,4,0,2,-,-,-,-,-,1,670
2003," 蘆洲區"," 計",1409,315,64,33,14,1,13,5,0,2,0,0,-,-,-,-,-,0,962
2003," 蘆洲區"," 男",675,136,26,16,6,1,5,1,0,0,0,0,-,-,-,-,-,0,484
2003," 蘆洲區"," 女",734,179,38,17,8,0,8,4,0,2,0,0,-,-,-,-,-,0,478
2003," 五股區"," 計",1144,395,90,77,36,29,11,0,0,2,0,3,-,-,-,-,-,0,501
2003," 五股區"," 男",537,198,38,29,15,10,5,0,0,1,0,3,-,-,-,-,-,0,238
2003," 五股區"," 女",607,197,52,48,21,19,6,0,0,1,0,0,-,-,-,-,-,0,263
2003," 泰山區"," 計",817,173,21,28,10,10,1,1,1,0,0,2,-,-,-,-,-,0,570
2003," 泰山區"," 男",397,79,7,13,3,4,0,0,0,0,0,1,-,-,-,-,-,0,290
2003," 泰山區"," 女",420,94,14,15,7,6,1,1,1,0,0,1,-,-,-,-,-,0,280
2003," 林口區"," 計",860,209,19,13,19,6,6,5,3,2,0,1,-,-,-,-,-,0,577
2003," 林口區"," 男",401,103,9,4,5,3,1,1,0,1,0,0,-,-,-,-,-,0,274
2003," 林口區"," 女",459,106,10,9,14,3,5,4,3,1,0,1,-,-,-,-,-,0,303
2003," 深坑區"," 計",136,69,23,13,6,0,4,2,2,0,0,0,-,-,-,-,-,0,17
2003," 深坑區"," 男",53,27,8,5,1,0,2,1,0,0,0,0,-,-,-,-,-,0,9
2003," 深坑區"," 女",83,42,15,8,5,0,2,1,2,0,0,0,-,-,-,-,-,0,8
2003," 石碇區"," 計",16,6,9,0,0,1,0,0,0,0,0,0,-,-,-,-,-,0,0
2003," 石碇區"," 男",8,5,3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0
2003," 石碇區"," 女",8,1,6,0,0,1,0,0,0,0,0,0,-,-,-,-,-,0,0
2003," 坪林區"," 計",11,1,3,2,1,0,0,0,0,0,0,0,-,-,-,-,-,0,4
2003," 坪林區"," 男",8,1,3,2,0,0,0,0,0,0,0,0,-,-,-,-,-,0,2
2003," 坪林區"," 女",3,0,0,0,1,0,0,0,0,0,0,0,-,-,-,-,-,0,2
2003," 三芝區"," 計",222,59,18,14,17,3,7,0,0,0,0,0,-,-,-,-,-,0,104
2003," 三芝區"," 男",103,30,8,8,7,2,6,0,0,0,0,0,-,-,-,-,-,0,42
2003," 三芝區"," 女",119,29,10,6,10,1,1,0,0,0,0,0,-,-,-,-,-,0,62
2003," 石門區"," 計",37,11,12,0,3,0,4,0,1,0,0,0,-,-,-,-,-,0,6
2003," 石門區"," 男",13,5,3,0,0,0,2,0,0,0,0,0,-,-,-,-,-,0,3
2003," 石門區"," 女",24,6,9,0,3,0,2,0,1,0,0,0,-,-,-,-,-,0,3
2003," 八里區"," 計",473,104,15,32,19,0,2,0,0,0,0,3,-,-,-,-,-,0,298
2003," 八里區"," 男",243,55,9,14,10,0,0,0,0,0,0,3,-,-,-,-,-,0,152
2003," 八里區"," 女",230,49,6,18,9,0,2,0,0,0,0,0,-,-,-,-,-,0,146
2003," 平溪區"," 計",22,12,7,2,0,0,0,0,0,0,0,0,-,-,-,-,-,0,1
2003," 平溪區"," 男",9,5,3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,0,1
2003," 平溪區"," 女",13,7,4,2,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0
2003," 雙溪區"," 計",15,11,0,2,0,0,1,0,0,0,0,0,-,-,-,-,-,0,1
2003," 雙溪區"," 男",7,5,0,0,0,0,1,0,0,0,0,0,-,-,-,-,-,0,1
2003," 雙溪區"," 女",8,6,0,2,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0
2003," 貢寮區"," 計",63,26,2,8,5,0,0,0,0,0,0,0,-,-,-,-,-,0,22
2003," 貢寮區"," 男",28,14,0,3,2,0,0,0,0,0,0,0,-,-,-,-,-,0,9
2003," 貢寮區"," 女",35,12,2,5,3,0,0,0,0,0,0,0,-,-,-,-,-,0,13
2003," 金山區"," 計",74,8,5,13,0,0,1,0,0,0,0,0,-,-,-,-,-,0,47
2003," 金山區"," 男",29,4,1,5,0,0,0,0,0,0,0,0,-,-,-,-,-,0,19
2003," 金山區"," 女",45,4,4,8,0,0,1,0,0,0,0,0,-,-,-,-,-,0,28
2003," 萬里區"," 計",227,109,6,8,4,0,0,0,0,0,0,0,-,-,-,-,-,0,100
2003," 萬里區"," 男",122,62,0,4,2,0,0,0,0,0,0,0,-,-,-,-,-,0,54
2003," 萬里區"," 女",105,47,6,4,2,0,0,0,0,0,0,0,-,-,-,-,-,0,46
2003," 烏來區"," 計",2149,47,1491,3,18,3,3,6,6,0,0,0,-,-,-,-,-,0,572
2003," 烏來區"," 男",1093,22,762,1,6,1,0,4,3,0,0,0,-,-,-,-,-,0,294
2003," 烏來區"," 女",1056,25,729,2,12,2,3,2,3,0,0,0,-,-,-,-,-,0,278
2004," 新北市"," 計",38152,19181,4499,2047,1878,278,534,121,249,64,20,161,448,-,-,-,-,9,8663
2004," 新北市"," 男",18136,9400,1982,918,812,111,247,51,112,20,10,91,181,-,-,-,-,2,4199
2004," 新北市"," 女",20016,9781,2517,1129,1066,167,287,70,137,44,10,70,267,-,-,-,-,7,4464
2004," 板橋區"," 計",2711,1176,179,133,117,8,52,15,18,6,3,22,17,-,-,-,-,0,965
2004," 板橋區"," 男",1191,544,65,53,42,3,20,9,10,0,1,15,7,-,-,-,-,0,422
2004," 板橋區"," 女",1520,632,114,80,75,5,32,6,8,6,2,7,10,-,-,-,-,0,543
2004," 三重區"," 計",1275,516,134,112,86,15,35,7,12,4,7,2,19,-,-,-,-,0,326
2004," 三重區"," 男",531,227,42,46,35,6,22,2,4,3,5,1,5,-,-,-,-,0,133
2004," 三重區"," 女",744,289,92,66,51,9,13,5,8,1,2,1,14,-,-,-,-,0,193
2004," 中和區"," 計",1840,822,273,102,95,22,56,12,10,6,0,1,22,-,-,-,-,0,419
2004," 中和區"," 男",801,389,104,40,37,9,28,5,3,2,0,0,8,-,-,-,-,0,176
2004," 中和區"," 女",1039,433,169,62,58,13,28,7,7,4,0,1,14,-,-,-,-,0,243
2004," 永和區"," 計",567,187,109,73,36,3,26,0,7,1,3,1,13,-,-,-,-,0,108
2004," 永和區"," 男",228,76,36,30,13,0,10,0,4,0,1,0,8,-,-,-,-,0,50
2004," 永和區"," 女",339,111,73,43,23,3,16,0,3,1,2,1,5,-,-,-,-,0,58
2004," 新莊區"," 計",3602,1854,287,336,192,31,67,11,47,5,1,8,83,-,-,-,-,0,680
2004," 新莊區"," 男",1703,892,111,163,88,15,32,5,23,1,0,3,37,-,-,-,-,0,333
2004," 新莊區"," 女",1899,962,176,173,104,16,35,6,24,4,1,5,46,-,-,-,-,0,347
2004," 新店區"," 計",2493,939,338,122,121,3,25,12,20,2,0,5,42,-,-,-,-,0,864
2004," 新店區"," 男",1156,428,147,47,57,1,13,3,6,0,0,1,17,-,-,-,-,0,436
2004," 新店區"," 女",1337,511,191,75,64,2,12,9,14,2,0,4,25,-,-,-,-,0,428
2004," 樹林區"," 計",4832,3269,170,219,297,10,63,4,38,2,3,71,46,-,-,-,-,4,636
2004," 樹林區"," 男",2390,1628,75,97,133,2,35,2,23,0,1,39,22,-,-,-,-,0,333
2004," 樹林區"," 女",2442,1641,95,122,164,8,28,2,15,2,2,32,24,-,-,-,-,4,303
2004," 鶯歌區"," 計",1897,948,180,85,177,32,12,6,18,6,0,8,18,-,-,-,-,0,407
2004," 鶯歌區"," 男",944,485,86,44,72,15,3,2,7,3,0,6,8,-,-,-,-,0,213
2004," 鶯歌區"," 女",953,463,94,41,105,17,9,4,11,3,0,2,10,-,-,-,-,0,194
2004," 三峽區"," 計",1475,914,156,97,35,2,15,8,15,4,0,8,9,-,-,-,-,0,212
2004," 三峽區"," 男",718,454,61,43,17,0,10,1,9,0,0,6,2,-,-,-,-,0,115
2004," 三峽區"," 女",757,460,95,54,18,2,5,7,6,4,0,2,7,-,-,-,-,0,97
2004," 淡水區"," 計",1020,459,87,74,198,12,16,0,3,0,0,9,15,-,-,-,-,0,147
2004," 淡水區"," 男",479,235,34,30,89,7,8,0,0,0,0,6,7,-,-,-,-,0,63
2004," 淡水區"," 女",541,224,53,44,109,5,8,0,3,0,0,3,8,-,-,-,-,0,84
2004," 汐止區"," 計",3349,2127,120,61,82,6,29,9,13,2,0,5,8,-,-,-,-,5,882
2004," 汐止區"," 男",1646,1075,50,25,42,2,13,4,3,0,0,2,1,-,-,-,-,2,427
2004," 汐止區"," 女",1703,1052,70,36,40,4,16,5,10,2,0,3,7,-,-,-,-,3,455
2004," 瑞芳區"," 計",1164,841,23,9,7,0,11,0,4,3,0,0,1,-,-,-,-,0,265
2004," 瑞芳區"," 男",598,442,5,3,1,0,1,0,1,1,0,0,0,-,-,-,-,0,144
2004," 瑞芳區"," 女",566,399,18,6,6,0,10,0,3,2,0,0,1,-,-,-,-,0,121
2004," 土城區"," 計",3701,2233,217,149,138,27,31,10,10,8,0,10,20,-,-,-,-,0,848
2004," 土城區"," 男",1804,1104,82,72,65,12,9,8,3,3,0,4,4,-,-,-,-,0,438
2004," 土城區"," 女",1897,1129,135,77,73,15,22,2,7,5,0,6,16,-,-,-,-,0,410
2004," 蘆洲區"," 計",1556,789,93,59,42,0,27,6,1,6,0,1,9,-,-,-,-,0,523
2004," 蘆洲區"," 男",735,384,39,26,18,0,10,2,1,3,0,0,1,-,-,-,-,0,251
2004," 蘆洲區"," 女",821,405,54,33,24,0,17,4,0,3,0,1,8,-,-,-,-,0,272
2004," 五股區"," 計",1215,544,98,126,47,53,15,1,8,3,0,3,32,-,-,-,-,0,285
2004," 五股區"," 男",567,280,39,54,20,20,9,1,3,2,0,3,10,-,-,-,-,0,126
2004," 五股區"," 女",648,264,59,72,27,33,6,0,5,1,0,0,22,-,-,-,-,0,159
2004," 泰山區"," 計",905,392,65,63,39,31,7,6,10,3,0,2,19,-,-,-,-,0,268
2004," 泰山區"," 男",425,184,26,30,19,13,2,3,6,1,0,1,10,-,-,-,-,0,130
2004," 泰山區"," 女",480,208,39,33,20,18,5,3,4,2,0,1,9,-,-,-,-,0,138
2004," 林口區"," 計",920,397,48,33,40,10,15,6,4,2,0,1,14,-,-,-,-,0,350
2004," 林口區"," 男",427,195,21,12,13,3,8,1,1,1,0,0,6,-,-,-,-,0,166
2004," 林口區"," 女",493,202,27,21,27,7,7,5,3,1,0,1,8,-,-,-,-,0,184
2004," 深坑區"," 計",160,99,30,13,7,0,4,2,1,0,0,0,0,-,-,-,-,0,4
2004," 深坑區"," 男",67,46,10,6,2,0,2,0,0,0,0,0,0,-,-,-,-,0,1
2004," 深坑區"," 女",93,53,20,7,5,0,2,2,1,0,0,0,0,-,-,-,-,0,3
2004," 石碇區"," 計",20,6,13,0,0,1,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 石碇區"," 男",10,5,5,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 石碇區"," 女",10,1,8,0,0,1,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 坪林區"," 計",7,2,0,2,3,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 坪林區"," 男",5,1,0,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 坪林區"," 女",2,1,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 三芝區"," 計",254,85,23,49,24,3,10,0,0,0,0,0,7,-,-,-,-,0,53
2004," 三芝區"," 男",125,42,11,31,10,2,6,0,0,0,0,0,4,-,-,-,-,0,19
2004," 三芝區"," 女",129,43,12,18,14,1,4,0,0,0,0,0,3,-,-,-,-,0,34
2004," 石門區"," 計",40,14,11,0,3,0,4,0,1,0,0,0,3,-,-,-,-,0,4
2004," 石門區"," 男",16,7,3,0,0,0,2,0,0,0,0,0,2,-,-,-,-,0,2
2004," 石門區"," 女",24,7,8,0,3,0,2,0,1,0,0,0,1,-,-,-,-,0,2
2004," 八里區"," 計",534,250,32,78,51,4,9,0,3,0,3,3,36,-,-,-,-,0,65
2004," 八里區"," 男",272,125,19,40,21,0,3,0,2,0,2,3,19,-,-,-,-,0,38
2004," 八里區"," 女",262,125,13,38,30,4,6,0,1,0,1,0,17,-,-,-,-,0,27
2004," 平溪區"," 計",20,12,4,2,0,0,0,0,0,0,0,0,0,-,-,-,-,0,2
2004," 平溪區"," 男",6,4,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2004," 平溪區"," 女",14,8,3,2,0,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2004," 雙溪區"," 計",14,10,0,2,0,0,1,0,0,0,0,0,0,-,-,-,-,0,1
2004," 雙溪區"," 男",8,6,0,0,0,0,1,0,0,0,0,0,0,-,-,-,-,0,1
2004," 雙溪區"," 女",6,4,0,2,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2004," 貢寮區"," 計",68,32,3,8,11,0,0,0,0,0,0,0,0,-,-,-,-,0,14
2004," 貢寮區"," 男",29,14,0,3,5,0,0,0,0,0,0,0,0,-,-,-,-,0,7
2004," 貢寮區"," 女",39,18,3,5,6,0,0,0,0,0,0,0,0,-,-,-,-,0,7
2004," 金山區"," 計",74,23,12,19,4,0,1,0,0,0,0,0,5,-,-,-,-,0,10
2004," 金山區"," 男",27,8,2,11,2,0,0,0,0,0,0,0,2,-,-,-,-,0,2
2004," 金山區"," 女",47,15,10,8,2,0,1,0,0,0,0,0,3,-,-,-,-,0,8
2004," 萬里區"," 計",234,168,6,16,4,0,0,0,0,1,0,0,6,-,-,-,-,0,33
2004," 萬里區"," 男",118,87,1,8,2,0,0,0,0,0,0,0,1,-,-,-,-,0,19
2004," 萬里區"," 女",116,81,5,8,2,0,0,0,0,1,0,0,5,-,-,-,-,0,14
2004," 烏來區"," 計",2205,73,1788,5,22,5,3,6,6,0,0,1,4,-,-,-,-,0,292
2004," 烏來區"," 男",1110,33,907,2,7,1,0,3,3,0,0,1,0,-,-,-,-,0,153
2004," 烏來區"," 女",1095,40,881,3,15,4,3,3,3,0,0,0,4,-,-,-,-,0,139
2005," 新北市"," 計",39741,21519,4961,2330,2184,323,646,138,285,84,22,172,673,-,-,-,-,3,6401
2005," 新北市"," 男",18805,10494,2192,1058,961,137,304,56,120,25,10,94,277,-,-,-,-,0,3077
2005," 新北市"," 女",20936,11025,2769,1272,1223,186,342,82,165,59,12,78,396,-,-,-,-,3,3324
2005," 板橋區"," 計",2858,1344,206,166,130,11,66,18,23,8,2,27,26,-,-,-,-,0,831
2005," 板橋區"," 男",1268,624,72,71,49,5,24,10,11,0,1,17,15,-,-,-,-,0,369
2005," 板橋區"," 女",1590,720,134,95,81,6,42,8,12,8,1,10,11,-,-,-,-,0,462
2005," 三重區"," 計",1399,652,151,130,105,19,56,11,15,7,7,4,43,-,-,-,-,0,199
2005," 三重區"," 男",601,296,52,57,44,8,32,3,6,4,5,1,18,-,-,-,-,0,75
2005," 三重區"," 女",798,356,99,73,61,11,24,8,9,3,2,3,25,-,-,-,-,0,124
2005," 中和區"," 計",1904,881,305,120,110,30,55,11,12,8,3,1,46,-,-,-,-,0,322
2005," 中和區"," 男",806,404,114,45,46,12,29,4,4,2,1,0,17,-,-,-,-,0,128
2005," 中和區"," 女",1098,477,191,75,64,18,26,7,8,6,2,1,29,-,-,-,-,0,194
2005," 永和區"," 計",613,224,119,72,43,4,32,0,9,1,0,1,19,-,-,-,-,0,89
2005," 永和區"," 男",242,86,43,31,17,0,15,0,4,0,0,0,9,-,-,-,-,0,37
2005," 永和區"," 女",371,138,76,41,26,4,17,0,5,1,0,1,10,-,-,-,-,0,52
2005," 新莊區"," 計",3751,2064,296,366,228,36,77,13,55,8,2,9,109,-,-,-,-,0,488
2005," 新莊區"," 男",1756,971,115,177,114,17,37,7,23,1,0,4,45,-,-,-,-,0,245
2005," 新莊區"," 女",1995,1093,181,189,114,19,40,6,32,7,2,5,64,-,-,-,-,0,243
2005," 新店區"," 計",2563,1109,388,150,137,4,47,14,24,3,0,5,47,-,-,-,-,0,635
2005," 新店區"," 男",1165,513,161,56,63,1,21,2,7,1,0,1,18,-,-,-,-,0,321
2005," 新店區"," 女",1398,596,227,94,74,3,26,12,17,2,0,4,29,-,-,-,-,0,314
2005," 樹林區"," 計",5060,3691,191,231,354,10,74,4,42,4,4,75,53,-,-,-,-,3,324
2005," 樹林區"," 男",2464,1832,73,105,156,2,40,2,27,1,1,42,24,-,-,-,-,0,159
2005," 樹林區"," 女",2596,1859,118,126,198,8,34,2,15,3,3,33,29,-,-,-,-,3,165
2005," 鶯歌區"," 計",2016,1083,207,105,200,39,17,6,20,6,0,5,43,-,-,-,-,0,285
2005," 鶯歌區"," 男",991,549,98,50,86,21,6,2,6,3,0,4,20,-,-,-,-,0,146
2005," 鶯歌區"," 女",1025,534,109,55,114,18,11,4,14,3,0,1,23,-,-,-,-,0,139
2005," 三峽區"," 計",1579,1006,167,100,45,5,19,7,10,5,0,8,14,-,-,-,-,0,193
2005," 三峽區"," 男",770,511,65,45,21,1,11,1,4,0,0,6,5,-,-,-,-,0,100
2005," 三峽區"," 女",809,495,102,55,24,4,8,6,6,5,0,2,9,-,-,-,-,0,93
2005," 淡水區"," 計",1076,491,97,88,226,11,16,1,3,0,0,9,23,-,-,-,-,0,111
2005," 淡水區"," 男",505,249,37,38,99,7,8,1,0,0,0,6,12,-,-,-,-,0,48
2005," 淡水區"," 女",571,242,60,50,127,4,8,0,3,0,0,3,11,-,-,-,-,0,63
2005," 汐止區"," 計",3486,2360,141,65,90,6,30,11,15,2,0,7,25,-,-,-,-,0,734
2005," 汐止區"," 男",1703,1176,57,30,45,2,16,4,4,0,0,2,9,-,-,-,-,0,358
2005," 汐止區"," 女",1783,1184,84,35,45,4,14,7,11,2,0,5,16,-,-,-,-,0,376
2005," 瑞芳區"," 計",1162,889,24,10,8,0,11,0,3,3,0,0,3,-,-,-,-,0,211
2005," 瑞芳區"," 男",593,462,5,3,2,0,2,0,1,1,0,0,0,-,-,-,-,0,117
2005," 瑞芳區"," 女",569,427,19,7,6,0,9,0,2,2,0,0,3,-,-,-,-,0,94
2005," 土城區"," 計",3760,2426,224,159,155,26,39,11,10,10,1,11,34,-,-,-,-,0,654
2005," 土城區"," 男",1839,1211,85,81,71,13,15,9,4,3,0,4,9,-,-,-,-,0,334
2005," 土城區"," 女",1921,1215,139,78,84,13,24,2,6,7,1,7,25,-,-,-,-,0,320
2005," 蘆洲區"," 計",1592,910,109,82,58,4,41,6,6,6,0,1,18,-,-,-,-,0,351
2005," 蘆洲區"," 男",758,450,43,33,29,2,19,2,4,3,0,0,5,-,-,-,-,0,168
2005," 蘆洲區"," 女",834,460,66,49,29,2,22,4,2,3,0,1,13,-,-,-,-,0,183
2005," 五股區"," 計",1223,588,100,125,59,56,16,1,7,3,0,4,51,-,-,-,-,0,213
2005," 五股區"," 男",556,287,40,55,20,21,9,1,3,2,0,3,19,-,-,-,-,0,96
2005," 五股區"," 女",667,301,60,70,39,35,7,0,4,1,0,1,32,-,-,-,-,0,117
2005," 泰山區"," 計",926,472,68,78,46,29,7,7,9,7,0,0,34,-,-,-,-,0,169
2005," 泰山區"," 男",432,225,27,38,23,13,2,3,5,3,0,0,16,-,-,-,-,0,77
2005," 泰山區"," 女",494,247,41,40,23,16,5,4,4,4,0,0,18,-,-,-,-,0,92
2005," 林口區"," 計",996,515,64,53,56,20,10,6,7,2,0,1,21,-,-,-,-,0,241
2005," 林口區"," 男",461,250,32,23,21,8,5,1,2,1,0,0,8,-,-,-,-,0,110
2005," 林口區"," 女",535,265,32,30,35,12,5,5,5,1,0,1,13,-,-,-,-,0,131
2005," 深坑區"," 計",174,104,39,11,4,0,3,3,3,0,0,0,0,-,-,-,-,0,7
2005," 深坑區"," 男",79,48,18,7,1,0,1,1,0,0,0,0,0,-,-,-,-,0,3
2005," 深坑區"," 女",95,56,21,4,3,0,2,2,3,0,0,0,0,-,-,-,-,0,4
2005," 石碇區"," 計",20,7,10,1,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2005," 石碇區"," 男",11,6,4,1,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2005," 石碇區"," 女",9,1,6,0,2,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2005," 坪林區"," 計",9,3,0,2,3,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2005," 坪林區"," 男",7,2,0,2,2,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2005," 坪林區"," 女",2,1,0,0,1,0,0,0,0,0,0,0,0,-,-,-,-,0,0
2005," 三芝區"," 計",261,95,29,61,29,3,10,0,0,0,0,0,7,-,-,-,-,0,27
2005," 三芝區"," 男",125,44,14,34,14,2,6,0,0,0,0,0,4,-,-,-,-,0,7
2005," 三芝區"," 女",136,51,15,27,15,1,4,0,0,0,0,0,3,-,-,-,-,0,20
2005," 石門區"," 計",44,16,10,0,2,0,5,0,3,0,0,0,4,-,-,-,-,0,4
2005," 石門區"," 男",18,9,3,0,0,0,2,0,0,0,0,0,2,-,-,-,-,0,2
2005," 石門區"," 女",26,7,7,0,2,0,3,0,3,0,0,0,2,-,-,-,-,0,2
2005," 八里區"," 計",538,253,41,95,51,4,9,0,3,0,3,3,26,-,-,-,-,0,50
2005," 八里區"," 男",280,126,27,48,22,0,3,0,2,0,2,3,14,-,-,-,-,0,33
2005," 八里區"," 女",258,127,14,47,29,4,6,0,1,0,1,0,12,-,-,-,-,0,17
2005," 平溪區"," 計",26,16,6,2,0,0,0,0,0,0,0,0,0,-,-,-,-,0,2
2005," 平溪區"," 男",9,6,2,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2005," 平溪區"," 女",17,10,4,2,0,0,0,0,0,0,0,0,0,-,-,-,-,0,1
2005," 雙溪區"," 計",22,8,1,2,5,0,1,0,0,0,0,0,0,-,-,-,-,0,5
2005," 雙溪區"," 男",10,4,1,0,1,0,1,0,0,0,0,0,0,-,-,-,-,0,3
2005," 雙溪區"," 女",12,4,0,2,4,0,0,0,0,0,0,0,0,-,-,-,-,0,2
2005," 貢寮區"," 計",76,38,3,11,10,0,1,0,0,0,0,0,0,-,-,-,-,0,13
2005," 貢寮區"," 男",34,17,0,5,4,0,0,0,0,0,0,0,0,-,-,-,-,0,8
2005," 貢寮區"," 女",42,21,3,6,6,0,1,0,0,0,0,0,0,-,-,-,-,0,5
2005," 金山區"," 計",76,25,14,20,3,0,1,0,0,0,0,0,5,-,-,-,-,0,8
2005," 金山區"," 男",29,10,2,11,2,0,0,0,0,0,0,0,2,-,-,-,-,0,2
2005," 金山區"," 女",47,15,12,9,1,0,1,0,0,0,0,0,3,-,-,-,-,0,6
2005," 萬里區"," 計",236,175,7,16,4,0,0,0,0,1,0,0,8,-,-,-,-,0,25
2005," 萬里區"," 男",119,90,2,8,2,0,0,0,0,0,0,0,2,-,-,-,-,0,15
2005," 萬里區"," 女",117,85,5,8,2,0,0,0,0,1,0,0,6,-,-,-,-,0,10
2005," 烏來區"," 計",2295,74,1944,9,21,6,3,8,6,0,0,1,14,-,-,-,-,0,209
